order_id,customer_name,email,phone,city,country,category,product_name,quantity,unit_price,discount_pct,total_price,payment_method,coupon_code,order_date,status,is_returning_customer,rating
EAE1C652,Mia Jackson,mia.jackson29@icloud.com,+1-444-968-3717,Amsterdam,Netherlands,Books,Data Science Handbook,5,43.93,0.02,215.26,Bank Transfer,,2025-03-12,Delivered,False,2.0
F641C0B4,Ava Kumar,ava.kumar73@yahoo.com,+1-243-784-4387,Sydney,Australia,Home & Kitchen,Knife Set,4,32.42,0.06,121.9,Bank Transfer,NEWUSER15,2024-11-30,Returned,False,5.0
DA2F6EAC,Amelia Harris,amelia.harris6@gmail.com,+1-757-683-3848,Mexico City,Mexico,Books,Python Programming,5,41.1,0.16,172.62,UPI,SUMMER20,2024-12-10,Cancelled,False,4.0
6517F0E3,Ethan Sharma,ethan.sharma10@icloud.com,+1-693-718-1108,São Paulo,Brazil,Books,Sci-Fi Novel,2,19.72,0.13,34.31,Bank Transfer,NEWUSER15,2025-03-01,Delivered,False,2.0
F128A092,Sophia Williams,sophia.williams66@outlook.com,+1-538-837-2856,Mumbai,India,Clothing,Denim Jacket,3,49.34,0.15,125.82,UPI,SAVE10,2024-07-04,Cancelled,False,5.0
7C37407E,William Kumar,william.kumar21@hotmail.com,+1-350-157-3725,Mexico City,Mexico,Electronics,Smartphone Case,5,10.85,0.15,46.11,PayPal,,2024-07-20,Delivered,False,
90375A2A,Carlos Wang,carlos.wang94@outlook.com,+1-815-246-3979,Mumbai,India,Electronics,Smartphone Case,4,18.97,0.22,59.19,Bank Transfer,SAVE10,2024-08-26,Cancelled,False,2.0
7D53F573,Ananya Ali,ananya.ali44@hotmail.com,+1-735-980-9263,Sydney,Australia,Sports,Water Bottle,4,16.37,0.1,58.93,Gift Card,,2024-06-24,Shipped,True,1.0
7B485390,Ava Martin,ava.martin79@icloud.com,+1-752-947-1019,Mexico City,Mexico,Electronics,Webcam HD,1,76.56,0.02,75.03,Gift Card,,2026-01-09,Cancelled,False,5.0
99F7B05D,Charlotte Thomas,charlotte.thomas6@icloud.com,+1-959-879-2600,Mexico City,Mexico,Home & Kitchen,Coffee Maker,4,115.06,0.2,368.19,UPI,NEWUSER15,2025-03-30,Delivered,False,5.0
F1C91E3D,Mohamed Davis,mohamed.davis11@outlook.com,+1-207-484-4365,Tokyo,Japan,Sports,Water Bottle,2,23.16,0.0,46.32,Gift Card,,2024-03-12,Returned,False,5.0
B33B4D0B,Mia Brown,mia.brown20@hotmail.com,+1-606-873-4337,Amsterdam,Netherlands,Sports,Resistance Bands,5,21.52,0.11,95.76,UPI,SUMMER20,2025-03-14,Pending,False,2.0
FE405F7E,Mia Robinson,mia.robinson72@hotmail.com,+1-435-557-3650,Rome,Italy,Books,Self Help Guide,4,19.92,0.18,65.34,Credit Card,,2026-01-09,Delivered,False,4.0
2CDF5612,Fatima Robinson,fatima.robinson79@gmail.com,+1-645-190-2049,Mexico City,Mexico,Clothing,Cotton T-Shirt,1,29.28,0.2,23.42,PayPal,DEAL25,2024-07-31,Delivered,False,1.0
DFCC9ED1,Evelyn Johnson,evelyn.johnson93@hotmail.com,+1-855-606-8192,Toronto,Canada,Home & Kitchen,Instant Pot,3,158.73,0.18,390.48,Credit Card,,2025-11-06,Delivered,False,3.0
BE0A7221,Emma Lopez,emma.lopez77@icloud.com,+1-288-382-7544,Toronto,Canada,Sports,Dumbbell Set,1,99.21,0.09,90.28,PayPal,,2026-01-04,Cancelled,False,5.0
4475ABC1,Ethan Miller,ethan.miller67@gmail.com,+1-431-720-4187,Berlin,Germany,Electronics,Wireless Earbuds,5,93.96,0.23,361.75,UPI,NEWUSER15,2025-02-24,Shipped,True,4.0
2A6D18F4,Ava White,ava.white65@gmail.com,+1-788-356-8254,Tokyo,Japan,Sports,Yoga Mat,3,35.09,0.24,80.01,UPI,SUMMER20,2025-08-12,Pending,False,3.0
197EC162,Mohamed Anderson,mohamed.anderson59@hotmail.com,+1-918-335-6172,Amsterdam,Netherlands,Sports,Yoga Mat,3,34.45,0.02,101.28,UPI,SAVE10,2025-12-13,Delivered,True,4.0
799DE71F,Sophia Taylor,sophia.taylor12@hotmail.com,+1-475-287-4115,Mexico City,Mexico,Books,Python Programming,2,36.63,0.12,64.47,UPI,SAVE10,2025-03-02,Cancelled,True,3.0
28630B34,Ananya Davis,ananya.davis34@yahoo.com,+1-892-779-9071,London,United Kingdom,Clothing,Denim Jacket,5,81.74,0.09,371.92,Bank Transfer,,2024-06-22,Delivered,True,5.0
FE0AC8A3,Mia Patel,mia.patel41@hotmail.com,+1-738-918-7933,New York,United States,Sports,Resistance Bands,5,27.26,0.07,126.76,UPI,,2024-10-18,Pending,True,5.0
FC53ACAB,Mia Jackson,mia.jackson88@yahoo.com,+1-415-488-2650,Amsterdam,Netherlands,Home & Kitchen,Air Fryer,4,122.83,0.08,452.01,PayPal,,2024-03-13,Delivered,False,2.0
927F4DE5,Harper Wilson,harper.wilson31@outlook.com,+1-970-481-6981,Rome,Italy,Home & Kitchen,Instant Pot,2,121.16,0.12,213.24,UPI,FLASH5,2024-10-06,Delivered,False,2.0
21EFA5E7,Ethan Jones,ethan.jones74@yahoo.com,+1-956-253-8749,Toronto,Canada,Electronics,Mechanical Keyboard,2,97.78,0.14,168.18,Credit Card,SAVE10,2025-03-30,Delivered,False,5.0
7EBAF654,Noah Lee,noah.lee81@icloud.com,+1-301-807-3676,Mumbai,India,Sports,Resistance Bands,3,34.62,0.06,97.63,Credit Card,,2025-10-07,Delivered,False,5.0
FA0AB61E,Chen Sharma,chen.sharma13@hotmail.com,+1-621-224-6752,New York,United States,Books,Self Help Guide,5,17.32,0.14,74.48,Gift Card,NEWUSER15,2024-11-23,Pending,True,5.0
980BEF99,Ava Zhang,ava.zhang37@outlook.com,+1-846-248-3745,São Paulo,Brazil,Books,Cooking Basics,4,24.74,0.22,77.19,Gift Card,SUMMER20,2025-03-30,Returned,False,5.0
33A8974F,Raj Patel,raj.patel74@hotmail.com,+1-473-719-7479,Rome,Italy,Electronics,Wireless Earbuds,2,62.95,0.08,115.83,PayPal,SUMMER20,2026-01-02,Shipped,False,5.0
D9F959E4,Alexander White,alexander.white22@yahoo.com,+1-370-506-2687,Sydney,Australia,Electronics,Smartphone Case,3,24.55,0.24,55.97,Credit Card,,2026-02-20,Delivered,False,5.0
D2927325,Emma Smith,emma.smith99@hotmail.com,+1-434-353-5655,Berlin,Germany,Sports,Yoga Mat,5,23.11,0.04,110.93,UPI,FLASH5,2026-01-04,Cancelled,True,2.0
0F7D4CB6,Mason Gonzalez,mason.gonzalez22@gmail.com,+1-655-238-9835,Tokyo,Japan,Electronics,Mechanical Keyboard,3,109.95,0.22,257.28,Debit Card,SUMMER20,2025-06-26,Pending,False,5.0
11B81D24,Mason Sharma,mason.sharma82@icloud.com,+1-622-366-3551,Paris,France,Books,Self Help Guide,2,18.77,0.2,30.03,PayPal,SUMMER20,2025-05-31,Delivered,True,5.0
30B4D9B0,Chen Zhang,chen.zhang18@outlook.com,+1-984-540-5799,New York,United States,Books,Sci-Fi Novel,4,15.34,0.24,46.63,Bank Transfer,SUMMER20,2025-07-06,Delivered,True,5.0
03EA22D4,Mia Miller,mia.miller53@icloud.com,+1-632-740-4924,London,United Kingdom,Home & Kitchen,Blender,4,51.23,0.21,161.89,Bank Transfer,SUMMER20,2024-10-16,Returned,False,4.0
4073FA83,Raj Wang,raj.wang69@outlook.com,+1-663-378-9060,Mexico City,Mexico,Home & Kitchen,Coffee Maker,2,108.27,0.03,210.04,Debit Card,DEAL25,2024-06-26,Delivered,True,2.0
4B1FD581,Emma Robinson,emma.robinson3@yahoo.com,+1-215-605-4558,Toronto,Canada,Electronics,USB-C Hub,4,43.45,0.18,142.52,PayPal,,2024-10-29,Shipped,False,5.0
DF6C3363,Mia Harris,mia.harris90@gmail.com,+1-681-285-4148,Tokyo,Japan,Books,Python Programming,2,45.3,0.01,89.69,PayPal,,2025-04-10,Returned,False,
2076A030,Olivia Zhang,olivia.zhang92@yahoo.com,+1-598-797-6113,São Paulo,Brazil,Home & Kitchen,Blender,1,51.06,0.05,48.51,PayPal,SAVE10,2024-06-09,Delivered,True,5.0
CAC700C9,Mason Brown,mason.brown33@hotmail.com,+1-848-544-6316,Sydney,Australia,Books,Data Science Handbook,1,40.8,0.22,31.82,Credit Card,,2024-10-14,Delivered,False,1.0
A22FF7AB,Henry Lopez,henry.lopez32@gmail.com,+1-454-261-9190,London,United Kingdom,Electronics,Laptop Stand,4,52.41,0.17,174.0,Credit Card,NEWUSER15,2024-08-10,Cancelled,False,
E21C6DD2,Emma Thomas,emma.thomas83@yahoo.com,+1-950-297-1349,São Paulo,Brazil,Sports,Yoga Mat,2,23.76,0.08,43.72,Gift Card,NEWUSER15,2025-09-27,Shipped,False,2.0
5BF6FD27,Benjamin Lee,benjamin.lee6@hotmail.com,+1-949-579-5510,Paris,France,Home & Kitchen,Instant Pot,4,115.36,0.05,438.37,Bank Transfer,NEWUSER15,2024-09-12,Returned,True,1.0
3623D37E,Mason Jones,mason.jones58@outlook.com,+1-389-119-6965,Rome,Italy,Books,Cooking Basics,1,22.33,0.19,18.09,Bank Transfer,FLASH5,2025-08-05,Delivered,False,1.0
B1BBD6FA,Priya Robinson,priya.robinson50@yahoo.com,+1-529-213-2577,Amsterdam,Netherlands,Sports,Jump Rope,2,21.48,0.15,36.52,Bank Transfer,FLASH5,2025-01-29,Cancelled,True,
A78A48F3,Chen Jones,chen.jones23@gmail.com,+1-701-638-5193,Amsterdam,Netherlands,Clothing,Running Shoes,1,83.97,0.01,83.13,Credit Card,FLASH5,2025-12-22,Delivered,True,1.0
01A6EEC7,James Miller,james.miller84@hotmail.com,+1-259-943-5355,Rome,Italy,Electronics,Bluetooth Speaker,1,128.1,0.09,116.57,Bank Transfer,NEWUSER15,2025-05-04,Delivered,True,4.0
05459D9F,Liam Miller,liam.miller67@gmail.com,+1-840-283-7802,Mexico City,Mexico,Electronics,Mechanical Keyboard,4,92.33,0.05,350.85,Gift Card,SAVE10,2025-08-25,Delivered,False,5.0
87196535,Arjun Ali,arjun.ali55@gmail.com,+1-522-663-6319,Paris,France,Clothing,Denim Jacket,5,67.49,0.08,310.45,PayPal,DEAL25,2024-08-13,Shipped,False,4.0
79D88F37,Evelyn Davis,evelyn.davis73@icloud.com,+1-200-843-1567,Mumbai,India,Clothing,Cotton T-Shirt,3,25.3,0.09,69.07,PayPal,DEAL25,2025-06-11,Pending,True,5.0
04A18BCB,Noah Lee,noah.lee39@gmail.com,+1-723-669-3534,Tokyo,Japan,Books,Data Science Handbook,3,36.43,0.01,108.2,Credit Card,SUMMER20,2026-02-09,Delivered,False,4.0
2B06E63E,Noah Jones,noah.jones34@outlook.com,+1-279-840-6319,Rome,Italy,Sports,Dumbbell Set,3,68.63,0.02,201.77,UPI,SAVE10,2025-04-18,Delivered,False,1.0
018DA5D7,Evelyn Sharma,evelyn.sharma39@gmail.com,+1-626-988-2974,Mumbai,India,Sports,Jump Rope,1,11.17,0.23,8.6,Debit Card,NEWUSER15,2025-02-10,Cancelled,True,5.0
1D9BE755,Emma Taylor,emma.taylor68@gmail.com,+1-889-849-7436,New York,United States,Books,Cooking Basics,3,26.29,0.13,68.62,UPI,,2024-10-17,Returned,True,3.0
96D10DA3,Charlotte Taylor,charlotte.taylor51@yahoo.com,+1-287-508-9221,Berlin,Germany,Clothing,Yoga Pants,5,28.29,0.19,114.57,UPI,FLASH5,2025-09-17,Returned,True,2.0
E8F2C6A9,Amelia Robinson,amelia.robinson26@hotmail.com,+1-273-372-8046,Sydney,Australia,Home & Kitchen,Cutting Board,5,25.56,0.15,108.63,PayPal,SAVE10,2025-08-23,Cancelled,True,1.0
81A10B26,Priya White,priya.white55@outlook.com,+1-831-941-8245,Paris,France,Books,Data Science Handbook,5,39.61,0.16,166.36,Bank Transfer,,2025-01-11,Delivered,False,
9B776E58,Maria Gonzalez,maria.gonzalez30@yahoo.com,+1-351-989-5713,Mexico City,Mexico,Books,Data Science Handbook,1,52.72,0.03,51.14,Credit Card,SAVE10,2024-04-29,Delivered,True,4.0
305B51AC,Alexander Martin,alexander.martin3@outlook.com,+1-947-244-1301,Mexico City,Mexico,Clothing,Sneakers,2,103.03,0.14,177.21,UPI,DEAL25,2024-11-24,Pending,True,4.0
1A943462,Ava Johnson,ava.johnson37@yahoo.com,+1-875-468-2767,Amsterdam,Netherlands,Sports,Resistance Bands,1,16.32,0.02,15.99,Credit Card,SUMMER20,2026-01-10,Delivered,False,3.0
5917DB47,Henry Thompson,henry.thompson91@gmail.com,+1-929-122-1651,Tokyo,Japan,Books,Sci-Fi Novel,5,18.66,0.02,91.43,Debit Card,DEAL25,2024-09-24,Pending,False,4.0
B1A70F0F,Amelia Jackson,amelia.jackson96@yahoo.com,+1-840-363-7343,New York,United States,Electronics,USB-C Hub,3,64.21,0.16,161.81,Credit Card,SUMMER20,2024-11-01,Pending,False,3.0
13B11EFC,Noah Anderson,noah.anderson51@yahoo.com,+1-446-686-3502,Mumbai,India,Electronics,Mechanical Keyboard,5,113.5,0.22,442.65,UPI,SAVE10,2026-02-05,Delivered,False,5.0
EAFE31E8,Harper Jones,harper.jones27@yahoo.com,+1-988-248-3589,Mumbai,India,Sports,Water Bottle,2,28.67,0.22,44.73,PayPal,,2025-01-15,Delivered,True,2.0
22BB1895,Lucas Gonzalez,lucas.gonzalez19@gmail.com,+1-997-292-2749,Toronto,Canada,Books,Sci-Fi Novel,3,19.6,0.11,52.33,Debit Card,SUMMER20,2025-12-17,Delivered,True,4.0
716079DB,Evelyn Kumar,evelyn.kumar79@yahoo.com,+1-714-966-8680,Toronto,Canada,Sports,Dumbbell Set,1,68.46,0.09,62.3,Gift Card,DEAL25,2026-02-07,Cancelled,False,2.0
A681BC7F,Mei Jackson,mei.jackson63@hotmail.com,+1-427-860-4323,Mumbai,India,Clothing,Denim Jacket,1,49.65,0.1,44.69,Debit Card,SUMMER20,2024-03-20,Delivered,True,5.0
9DDBA62F,Mei Patel,mei.patel63@outlook.com,+1-826-860-9784,Mumbai,India,Home & Kitchen,Coffee Maker,1,74.19,0.15,63.06,Bank Transfer,NEWUSER15,2025-03-29,Cancelled,True,5.0
F02970ED,Olivia Harris,olivia.harris59@gmail.com,+1-498-550-7521,Sydney,Australia,Clothing,Winter Coat,1,144.53,0.14,124.3,PayPal,,2025-08-15,Returned,False,5.0
F41A10EE,Ava White,ava.white38@icloud.com,+1-939-612-2854,London,United Kingdom,Electronics,Mechanical Keyboard,2,132.37,0.12,232.97,Debit Card,DEAL25,2025-12-26,Returned,True,5.0
5456B17E,Charlotte Anderson,charlotte.anderson58@gmail.com,+1-908-764-3686,Paris,France,Clothing,Cotton T-Shirt,2,21.8,0.22,34.01,Gift Card,SUMMER20,2024-06-05,Cancelled,True,1.0
2D605FD6,Olivia Khan,olivia.khan58@outlook.com,+1-589-144-3799,Tokyo,Japan,Electronics,Laptop Stand,5,49.74,0.15,211.4,PayPal,FLASH5,2024-08-15,Pending,True,2.0
D25D50AB,Mei Jones,mei.jones23@gmail.com,+1-407-103-5146,Toronto,Canada,Home & Kitchen,Knife Set,4,48.56,0.07,180.64,Credit Card,,2024-09-06,Shipped,False,5.0
58720AEA,Harper Lopez,harper.lopez1@icloud.com,+1-814-106-5009,Mexico City,Mexico,Home & Kitchen,Coffee Maker,4,57.34,0.11,204.13,Bank Transfer,,2025-05-31,Delivered,True,
389633AD,Ava Jones,ava.jones8@outlook.com,+1-250-211-7831,London,United Kingdom,Electronics,Smartphone Case,5,27.07,0.21,106.93,Debit Card,NEWUSER15,2025-01-04,Delivered,False,5.0
4B618ADA,Ava Harris,ava.harris96@icloud.com,+1-763-166-5797,Mumbai,India,Books,Python Programming,3,22.78,0.08,62.87,UPI,,2025-03-28,Delivered,True,4.0
90217E8D,Lucas Thompson,lucas.thompson53@icloud.com,+1-941-805-5705,São Paulo,Brazil,Clothing,Sneakers,1,76.71,0.03,74.41,UPI,,2025-12-09,Pending,False,4.0
01A1F506,Mason Kumar,mason.kumar80@outlook.com,+1-824-338-5759,Toronto,Canada,Clothing,Winter Coat,5,147.51,0.18,604.79,Debit Card,DEAL25,2025-07-27,Delivered,True,
6352E20F,Alexander Sharma,alexander.sharma16@yahoo.com,+1-855-306-5614,New York,United States,Sports,Jump Rope,3,16.2,0.09,44.23,PayPal,SAVE10,2025-12-17,Returned,True,4.0
F01C27B8,Isabella Thompson,isabella.thompson71@outlook.com,+1-398-438-6536,Toronto,Canada,Electronics,Wireless Earbuds,3,104.86,0.1,283.12,Gift Card,,2025-10-08,Shipped,False,
3C6846DD,Raj Jones,raj.jones62@yahoo.com,+1-506-678-6169,Tokyo,Japan,Home & Kitchen,Instant Pot,4,187.5,0.2,600.0,Bank Transfer,,2025-05-02,Pending,True,3.0
C1B1463D,Ethan Ali,ethan.ali43@outlook.com,+1-820-498-4070,Mexico City,Mexico,Electronics,Smartphone Case,1,15.6,0.08,14.35,Bank Transfer,,2025-03-24,Delivered,False,4.0
EE88DD5E,Arjun Johnson,arjun.johnson35@hotmail.com,+1-509-279-2838,Tokyo,Japan,Electronics,Bluetooth Speaker,3,136.47,0.11,364.37,PayPal,SAVE10,2025-01-08,Returned,True,3.0
1332225C,Maria Williams,maria.williams57@icloud.com,+1-736-417-6363,Rome,Italy,Electronics,Webcam HD,5,74.12,0.04,355.78,Debit Card,DEAL25,2025-02-16,Returned,True,5.0
9B2B0CEE,Priya Jones,priya.jones27@gmail.com,+1-808-992-2426,Amsterdam,Netherlands,Home & Kitchen,Blender,5,81.38,0.03,394.69,PayPal,,2025-01-17,Shipped,True,1.0
07B00FD5,Mason Zhang,mason.zhang85@outlook.com,+1-745-426-8227,Berlin,Germany,Electronics,Laptop Stand,2,51.54,0.08,94.83,Gift Card,SUMMER20,2024-09-18,Delivered,False,2.0
F9139F15,Ava Wilson,ava.wilson15@gmail.com,+1-344-821-5641,Berlin,Germany,Sports,Water Bottle,2,25.27,0.14,43.46,Bank Transfer,NEWUSER15,2025-09-18,Delivered,True,1.0
2730E966,Isabella Patel,isabella.patel44@icloud.com,+1-255-188-7987,Mumbai,India,Home & Kitchen,Air Fryer,4,71.7,0.23,220.84,UPI,,2024-04-25,Delivered,False,4.0
7BB33168,Isabella Anderson,isabella.anderson26@icloud.com,+1-666-417-8625,London,United Kingdom,Electronics,Webcam HD,5,88.21,0.03,427.82,UPI,DEAL25,2026-02-18,Delivered,True,2.0
B9939C08,Mei Lee,mei.lee79@outlook.com,+1-230-166-8787,São Paulo,Brazil,Books,Sci-Fi Novel,3,11.82,0.2,28.37,Credit Card,DEAL25,2025-01-31,Delivered,False,5.0
5848BBC4,Mei Garcia,mei.garcia37@outlook.com,+1-865-172-5949,Tokyo,Japan,Sports,Water Bottle,1,17.54,0.1,15.79,Bank Transfer,NEWUSER15,2024-06-22,Shipped,False,5.0
CA99A99D,Sophia Patel,sophia.patel32@icloud.com,+1-780-906-6606,Mumbai,India,Clothing,Cotton T-Shirt,3,17.67,0.05,50.36,Bank Transfer,FLASH5,2026-02-13,Cancelled,True,2.0
6401E5E8,Priya Ali,priya.ali10@icloud.com,+1-515-515-2140,Toronto,Canada,Home & Kitchen,Air Fryer,4,113.28,0.08,416.87,Bank Transfer,DEAL25,2024-06-12,Delivered,False,4.0
1A0B37EF,Amelia Sharma,amelia.sharma85@gmail.com,+1-876-252-8421,Toronto,Canada,Electronics,Smartphone Case,5,26.33,0.23,101.37,Bank Transfer,,2025-12-16,Delivered,False,5.0
D2FA9BAD,William Miller,william.miller88@outlook.com,+1-796-108-9362,London,United Kingdom,Books,Cooking Basics,3,30.88,0.23,71.33,UPI,NEWUSER15,2025-05-24,Returned,True,4.0
0AC48871,Emma Thomas,emma.thomas71@gmail.com,+1-642-819-7459,Sydney,Australia,Electronics,Mechanical Keyboard,3,138.39,0.03,402.71,Gift Card,,2024-12-18,Delivered,False,5.0
826739E3,Henry White,henry.white70@yahoo.com,+1-495-993-3056,Toronto,Canada,Clothing,Cotton T-Shirt,5,12.77,0.1,57.46,Debit Card,FLASH5,2025-03-08,Delivered,True,
8F7F49D2,Noah Wang,noah.wang63@hotmail.com,+1-384-565-9346,Mexico City,Mexico,Clothing,Running Shoes,4,59.6,0.22,185.95,UPI,FLASH5,2026-02-15,Pending,False,5.0
C996C336,Mia Davis,mia.davis24@hotmail.com,+1-790-475-1548,Tokyo,Japan,Sports,Yoga Mat,2,37.33,0.18,61.22,Credit Card,FLASH5,2024-12-05,Pending,False,4.0
FE805747,Olivia Kumar,olivia.kumar62@gmail.com,+1-683-745-2279,Sydney,Australia,Clothing,Sneakers,3,118.49,0.12,312.81,Gift Card,,2024-05-24,Cancelled,False,
E8C54E3A,Carlos Anderson,carlos.anderson69@gmail.com,+1-501-396-3744,Paris,France,Home & Kitchen,Blender,4,68.31,0.14,234.99,Credit Card,FLASH5,2025-02-07,Cancelled,False,4.0
D4CF0AC5,Emma Sharma,emma.sharma61@icloud.com,+1-696-184-3077,Berlin,Germany,Clothing,Winter Coat,3,86.18,0.2,206.83,Bank Transfer,,2025-12-04,Delivered,False,4.0
46576E7C,Noah Patel,noah.patel36@outlook.com,+1-657-478-3873,Amsterdam,Netherlands,Books,Python Programming,5,42.23,0.04,202.7,PayPal,,2025-10-31,Returned,True,5.0
7583A599,Ava Lopez,ava.lopez68@gmail.com,+1-988-492-4898,Mumbai,India,Books,Python Programming,5,49.01,0.23,188.69,Gift Card,DEAL25,2024-08-09,Shipped,True,3.0
4DD75716,Ethan Wang,ethan.wang45@gmail.com,+1-970-645-4828,Rome,Italy,Books,Python Programming,4,21.57,0.1,77.65,UPI,DEAL25,2025-01-07,Cancelled,False,5.0
77BB7237,Benjamin Jones,benjamin.jones68@hotmail.com,+1-744-752-6797,London,United Kingdom,Electronics,USB-C Hub,4,76.35,0.1,274.86,UPI,,2025-01-22,Pending,False,4.0
D59F470B,Benjamin Wilson,benjamin.wilson13@outlook.com,+1-545-793-3947,Tokyo,Japan,Sports,Jump Rope,2,16.91,0.18,27.73,PayPal,SAVE10,2025-10-28,Pending,True,
7EC344E2,Chen Williams,chen.williams2@hotmail.com,+1-234-124-2506,Sydney,Australia,Electronics,Laptop Stand,4,28.63,0.09,104.21,Credit Card,SUMMER20,2024-12-20,Pending,True,1.0
371EA588,Arjun Brown,arjun.brown12@icloud.com,+1-388-359-5826,Rome,Italy,Clothing,Cotton T-Shirt,5,23.12,0.2,92.48,UPI,,2024-09-10,Cancelled,True,5.0
67DA23CB,Maria Wilson,maria.wilson99@hotmail.com,+1-540-161-5230,Mumbai,India,Books,Self Help Guide,1,14.93,0.07,13.88,PayPal,FLASH5,2024-05-07,Delivered,False,1.0
E84F74D7,Amelia Miller,amelia.miller79@hotmail.com,+1-858-208-8234,Mexico City,Mexico,Clothing,Sneakers,2,99.35,0.14,170.88,Gift Card,SAVE10,2025-05-20,Delivered,True,
4213EEF4,Liam Williams,liam.williams74@outlook.com,+1-599-372-3483,Amsterdam,Netherlands,Home & Kitchen,Air Fryer,2,140.68,0.16,236.34,Gift Card,,2024-03-05,Delivered,False,
C19A9AC5,Mason Khan,mason.khan99@hotmail.com,+1-998-593-2985,Rome,Italy,Home & Kitchen,Blender,1,61.24,0.14,52.67,Bank Transfer,FLASH5,2024-03-08,Pending,False,4.0
6B479799,Priya Taylor,priya.taylor52@gmail.com,+1-407-280-1644,Amsterdam,Netherlands,Electronics,USB-C Hub,3,56.72,0.02,166.76,UPI,SUMMER20,2025-06-18,Cancelled,True,4.0
8067EE41,Arjun Jackson,arjun.jackson14@outlook.com,+1-225-837-4907,Sydney,Australia,Home & Kitchen,Air Fryer,4,139.66,0.18,458.08,UPI,,2024-07-26,Shipped,True,5.0
D1C14501,Raj Taylor,raj.taylor64@icloud.com,+1-416-926-9570,London,United Kingdom,Home & Kitchen,Air Fryer,1,63.32,0.08,58.25,UPI,FLASH5,2024-04-17,Cancelled,True,3.0
EF4802B1,Maria Williams,maria.williams5@yahoo.com,+1-376-747-1818,New York,United States,Home & Kitchen,Cutting Board,5,13.41,0.01,66.38,PayPal,,2026-02-21,Returned,True,5.0
39A9309B,Evelyn Garcia,evelyn.garcia76@gmail.com,+1-955-794-7586,Paris,France,Electronics,Wireless Earbuds,5,89.76,0.06,421.87,PayPal,FLASH5,2024-09-28,Delivered,True,4.0
713F6D85,Chen Lopez,chen.lopez28@gmail.com,+1-578-666-3703,Rome,Italy,Sports,Dumbbell Set,1,76.83,0.07,71.45,UPI,,2025-05-04,Delivered,True,2.0
BB953C9D,Olivia Lopez,olivia.lopez81@icloud.com,+1-923-767-5648,London,United Kingdom,Home & Kitchen,Coffee Maker,4,41.24,0.02,161.66,UPI,,2024-03-12,Cancelled,False,2.0
D10C0E2F,William Jones,william.jones82@outlook.com,+1-711-726-2442,Rome,Italy,Sports,Jump Rope,2,16.17,0.15,27.49,Gift Card,,2024-04-12,Returned,False,4.0
5EEFBC91,Charlotte Smith,charlotte.smith72@yahoo.com,+1-988-741-4409,São Paulo,Brazil,Clothing,Running Shoes,1,119.05,0.15,101.19,PayPal,SAVE10,2025-09-08,Delivered,True,1.0
830BB468,Fatima Jones,fatima.jones88@hotmail.com,+1-645-357-6477,Sydney,Australia,Home & Kitchen,Coffee Maker,1,52.77,0.01,52.24,Bank Transfer,SUMMER20,2025-03-12,Returned,False,
7297547E,Olivia Wang,olivia.wang7@icloud.com,+1-655-706-6340,Rome,Italy,Clothing,Denim Jacket,4,79.26,0.13,275.82,UPI,SAVE10,2024-05-16,Delivered,False,3.0
C21E5417,Mohamed Brown,mohamed.brown42@yahoo.com,+1-799-596-1890,São Paulo,Brazil,Electronics,Smartphone Case,2,24.74,0.09,45.03,UPI,,2024-10-16,Delivered,True,5.0
C38C0FFF,Ava Jackson,ava.jackson48@yahoo.com,+1-232-808-1977,Toronto,Canada,Home & Kitchen,Cutting Board,3,17.26,0.24,39.35,PayPal,NEWUSER15,2024-09-28,Delivered,True,5.0
42B612A4,Alexander White,alexander.white22@outlook.com,+1-621-977-9548,London,United Kingdom,Clothing,Yoga Pants,5,49.14,0.23,189.19,UPI,SAVE10,2025-10-17,Returned,True,5.0
49E49612,Chen Harris,chen.harris36@gmail.com,+1-352-687-1083,Mexico City,Mexico,Home & Kitchen,Cutting Board,2,32.19,0.08,59.23,UPI,SAVE10,2025-10-19,Delivered,True,5.0
C4DB0881,Ananya Zhang,ananya.zhang65@gmail.com,+1-971-112-7662,Tokyo,Japan,Home & Kitchen,Instant Pot,1,127.31,0.11,113.31,Debit Card,,2024-11-06,Delivered,False,4.0
25322663,Sophia Sharma,sophia.sharma12@gmail.com,+1-674-890-3271,São Paulo,Brazil,Home & Kitchen,Cutting Board,4,19.7,0.21,62.25,Gift Card,,2025-10-23,Shipped,True,4.0
7E106BED,Raj Harris,raj.harris91@gmail.com,+1-914-727-9887,Berlin,Germany,Electronics,Bluetooth Speaker,3,138.27,0.13,360.88,Bank Transfer,FLASH5,2025-01-02,Returned,True,1.0
07B57540,Evelyn Lee,evelyn.lee43@gmail.com,+1-575-279-2097,Paris,France,Sports,Resistance Bands,1,37.19,0.1,33.47,Bank Transfer,,2025-06-24,Cancelled,True,2.0
ECE104F5,Lucas Davis,lucas.davis70@gmail.com,+1-979-330-6250,Rome,Italy,Home & Kitchen,Cutting Board,5,33.65,0.22,131.24,PayPal,SAVE10,2026-02-22,Delivered,False,4.0
18E18EAB,Emma Williams,emma.williams48@outlook.com,+1-835-476-2075,São Paulo,Brazil,Home & Kitchen,Blender,1,67.58,0.12,59.47,Debit Card,SUMMER20,2025-08-31,Shipped,True,1.0
